Network,N_Nodes,Density,Rigidity,Hidden_Ratio,Target_Bucket,Target_Node,Target_Value,Exact_SDP,Exact_Time_sec,Exact_Peak_Memory_MB,MCMC_Mean_SDP,MCMC_Variance,MCMC_Avg_Time_sec,MCMC_Peak_Memory_MB,Absolute_Error,PT_MCMC_Mean_SDP,PT_MCMC_Variance,PT_MCMC_Avg_Time_sec,PT_Peak_Memory_MB,PT_Absolute_Error
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.7,X76,1,0.6880168154106168,0.04539990425109863,0.7838058471679688,0.6844,0.00038083999999999915,0.8896006107330322,0.16144084930419922,0.0036168154106167583,0.6827,0.00014940999999999937,3.709550380706787,0.2679624557495117,0.005316815410616793
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.8,X76,1,0.8155602793347642,0.04609274864196777,0.7783050537109375,0.8097,0.00013340999999999906,0.9476996660232544,0.16685771942138672,0.005860279334764185,0.8182,8.795999999999956e-05,3.975037693977356,0.2844066619873047,0.0026397206652358784
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.9,X76,1,0.9386079926458174,0.04801678657531738,0.8441581726074219,0.9390999999999998,3.1089999999999555e-05,0.9438035249710083,0.16395092010498047,0.0004920073541824221,0.9413,7.960999999999927e-05,3.898505449295044,0.2752103805541992,0.002692007354182624
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,1.0,X76,1,0.9999999999999999,0.04439377784729004,0.7749557495117188,1.0,0.0,0.9529184103012085,0.16531658172607422,1.1102230246251565e-16,1.0,0.0,3.9559967041015627,0.28147411346435547,1.1102230246251565e-16
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,0.4,X65,1,0.3793612288973783,0.05539202690124512,0.8369140625,0.3816,0.00045164000000000044,1.1088379621505737,0.16768836975097656,0.002238771102621717,0.38180000000000003,0.00027616000000000045,4.4616563558578495,0.30005931854248047,0.0024387711026217507
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,0.5,X65,1,0.486598245439425,0.06460142135620117,0.7966537475585938,0.4932,0.0003659600000000003,0.9825264930725097,0.16141796112060547,0.006601754560575046,0.4845,0.00012065,3.952297401428223,0.2750873565673828,0.002098245439424995
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,0.6,X65,1,0.6070648234733714,0.06183886528015137,0.7967300415039062,0.6045,0.00032265000000000055,0.978971266746521,0.16459178924560547,0.0025648234733713915,0.6035999999999999,0.00012044000000000022,3.9359160661697388,0.2802305221557617,0.0034648234733715144
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,0.7,X65,1,0.7414306170578667,0.05917072296142578,0.7873916625976562,0.7438999999999999,0.0001254900000000002,0.9958296298980713,0.16173076629638672,0.0024693829421331692,0.7454000000000001,0.00016504000000000028,3.941843628883362,0.27518367767333984,0.003969382942133337
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,0.8,X65,1,0.8087596771064287,0.05939459800720215,0.7865066528320312,0.8051,0.0002858899999999995,1.016024374961853,0.16742229461669922,0.0036596771064286715,0.8068,0.00023375999999999923,4.224461078643799,0.31420040130615234,0.0019596771064287477
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,0.9,X65,1,0.9036206332625591,0.062236785888671875,0.8171463012695312,0.9028,6.556000000000012e-05,1.053105878829956,0.16601848602294922,0.0008206332625591006,0.9057000000000001,3.401000000000006e-05,4.350578260421753,0.2882366180419922,0.002079366737440913
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,1.0,X65,1,1.0,0.06014251708984375,0.79364013671875,1.0,0.0,0.993026876449585,0.16668224334716797,0.0,1.0,0.0,4.059161496162415,0.27648067474365234,0.0
bn_n100_w2_concentrated_bias_high.bif,100,2,concentrated_bias_high,0.25,0.4,X4,1,0.3917345439115291,0.04330611228942871,0.8240509033203125,0.3806,0.00021964000000000038,0.9567248821258545,0.1639881134033203,0.011134543911529127,0.3917,0.00036581000000000005,3.8851712226867674,0.3062925338745117,3.4543911529127946e-05
bn_n100_w2_concentrated_bias_high.bif,100,2,concentrated_bias_high,0.25,0.5,X4,1,0.4602749775692874,0.044324398040771484,0.7900848388671875,0.4649,0.0003552899999999998,0.9766617774963379,0.16521739959716797,0.004625022430712555,0.45730000000000004,0.00020020999999999998,3.957702946662903,0.30243492126464844,0.0029749775692873848
bn_n100_w2_concentrated_bias_high.bif,100,2,concentrated_bias_high,0.25,0.8,X4,1,0.8151613261585358,0.0452578067779541,0.7898406982421875,0.8080999999999999,0.00019048999999999916,0.993232536315918,0.16624736785888672,0.00706132615853583,0.8116999999999999,0.00014600999999999915,4.054738616943359,0.2815542221069336,0.0034613261585358934
bn_n100_w2_concentrated_bias_high.bif,100,2,concentrated_bias_high,0.25,0.9,X4,1,0.9358254527083941,0.043839216232299805,0.7880477905273438,0.9359999999999999,2.7199999999999584e-05,0.8838726043701172,0.15868663787841797,0.00017454729160581994,0.9364000000000001,2.6239999999999593e-05,3.5437965393066406,0.26399898529052734,0.0005745472916059979
bn_n100_w2_concentrated_bias_high.bif,100,2,concentrated_bias_high,0.25,1.0,X4,1,0.9901087642763694,0.044251203536987305,0.7958755493164062,0.9882,1.1160000000000019e-05,0.9694920063018799,0.16423320770263672,0.0019087642763694346,0.9903000000000001,4.010000000000007e-06,3.927245926856995,0.2860403060913086,0.0001912357236306672
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.25,0.6,X11,1,0.6309762139568483,0.056154727935791016,0.768463134765625,0.6272,0.00018796000000000036,0.9704094409942627,0.16397380828857422,0.003776213956848351,0.6277999999999999,6.716000000000012e-05,3.905938172340393,0.27373409271240234,0.003176213956848417
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.25,0.7,X11,1,0.7464452454649286,0.06184673309326172,0.7922821044921875,0.7579,9.629000000000018e-05,1.027541708946228,0.16774272918701172,0.011454754535071388,0.7478,0.0003665600000000007,4.212608337402344,0.3171672821044922,0.0013547545350713897
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.25,0.8,X11,1,0.8156913693880825,0.05879044532775879,0.7997207641601562,0.8107,0.00020260999999999906,0.9947333574295044,0.16408824920654297,0.004991369388082534,0.8248,8.916000000000016e-05,4.108552622795105,0.2799406051635742,0.009108630611917468
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.25,0.9,X11,1,0.8810683619954689,0.06050467491149902,0.80145263671875,0.8789,7.449000000000014e-05,0.9634942054748535,0.16289043426513672,0.0021683619954688815,0.8826,8.484000000000016e-05,3.8994815587997436,0.2776365280151367,0.001531638004531155
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.25,1.0,X11,1,1.0,0.06129765510559082,0.7922897338867188,1.0,0.0,0.9320322513580322,0.16123485565185547,0.0,1.0,0.0,4.046690940856934,0.27631092071533203,0.0
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.4,X2,1,0.3826882924835733,0.040326833724975586,0.7900848388671875,0.3799,0.0003136900000000002,0.9251264095306396,0.16267681121826172,0.0027882924835732625,0.3842,0.0004885600000000002,3.8193367958068847,0.2703084945678711,0.001511707516426708
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.5,X2,1,0.4711687259280201,0.06277942657470703,0.7891464233398438,0.46840000000000004,0.0002870399999999998,0.9566139698028564,0.16200542449951172,0.002768725928020077,0.47519999999999996,0.0004047599999999998,3.8035962343215943,0.30130672454833984,0.00403127407197984
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.6,X2,1,0.5874572505282154,0.06121706962585449,0.7750320434570312,0.5892,0.0002961599999999993,0.9923206329345703,0.16453838348388672,0.0017427494717845438,0.5891,0.00018768999999999966,4.074313807487488,0.28434276580810547,0.0016427494717845548
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.7,X2,1,0.7345745621741,0.06789755821228027,0.768341064453125,0.732,0.00015040000000000027,0.967344093322754,0.16237926483154297,0.0025745621741000146,0.7333000000000001,9.041000000000017e-05,3.8754971504211424,0.27396678924560547,0.0012745621740999358
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.8,X2,1,0.7743007371092205,0.06281661987304688,0.763336181640625,0.7779999999999999,0.00010100000000000018,0.9821372270584107,0.16571331024169922,0.0036992628907793756,0.7771000000000001,7.089000000000013e-05,3.9791913747787477,0.2844572067260742,0.002799262890779586
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.9,X2,1,0.8974239830133516,0.06325650215148926,0.785614013671875,0.9007,7.921000000000014e-05,0.9867154121398926,0.16484355926513672,0.003276016986648367,0.8977,0.00011921000000000021,4.016504716873169,0.27784252166748047,0.0002760169866484752
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,1.0,X2,1,1.0,0.06722116470336914,0.7919921875,1.0,0.0,1.0213061094284057,0.16997814178466797,0.0,1.0,0.0,4.098033881187439,0.28623104095458984,0.0
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.4,X3,1,0.4373234230607577,0.043021440505981445,0.7709732055664062,0.44560000000000005,0.00018384000000000033,0.9121927499771119,0.16275310516357422,0.00827657693924233,0.42960000000000004,0.00036543999999999997,3.766175937652588,0.2708883285522461,0.007723423060757684
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.5,X3,1,0.5128630677707813,0.04448890686035156,0.778076171875,0.5104,4.364000000000008e-05,0.9898278474807739,0.16633892059326172,0.002463067770781313,0.5093,0.0002430100000000004,4.067961573600769,0.2862691879272461,0.003563067770781303
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.6,X3,1,0.5734785169276696,0.04456782341003418,0.7837982177734375,0.5776999999999999,0.000278009999999999,0.9164673805236816,0.16395092010498047,0.004221483072330279,0.5753,0.00019980999999999976,3.7394970417022706,0.27074718475341797,0.001821483072330432
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.7,X3,1,0.7104913832371521,0.04898428916931152,0.7834014892578125,0.7044,0.00032643999999999946,0.987943172454834,0.16512584686279297,0.0060913832371520815,0.7165,0.00021105000000000033,4.003640532493591,0.30197715759277344,0.006008616762847918
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.8,X3,1,0.813241069286596,0.048691749572753906,0.7785415649414062,0.8139,0.0001328899999999993,0.9645371198654175,0.16506481170654297,0.000658930713403949,0.8138000000000002,7.935999999999932e-05,3.9312618494033815,0.2849416732788086,0.0005589307134041821
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.9,X3,1,0.9332369783796064,0.04182124137878418,0.772735595703125,0.9331000000000002,0.00015548999999999907,0.9413374423980713,0.16421031951904297,0.00013697837960624515,0.9309,0.00010268999999999943,3.8363664865493776,0.2778005599975586,0.002336978379606447
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,1.0,X3,1,1.0,0.04536318778991699,0.7647476196289062,1.0,0.0,0.9676296949386597,0.16649913787841797,0.0,1.0,0.0,3.903576302528381,0.31006526947021484,0.0
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,0.5,X42,1,0.5454865943658322,0.04678750038146973,0.7708358764648438,0.5457000000000001,0.0003872099999999999,0.9893993139266968,0.16373729705810547,0.0002134056341678292,0.542,0.0002969999999999999,3.9674226522445677,0.28196239471435547,0.0034865943658322074
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,0.6,X42,1,0.5676809584979141,0.05761241912841797,0.7812652587890625,0.5667,0.00030440999999999905,0.977032732963562,0.16572856903076172,0.0009809584979141306,0.5683,0.00012620999999999957,3.939896893501282,0.28408336639404297,0.0006190415020859152
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,0.7,X42,1,0.7129668830996672,0.04671764373779297,0.8298263549804688,0.7253999999999999,0.00024044000000000046,1.0265963554382325,0.16913890838623047,0.012433116900332775,0.704,0.00019459999999999974,4.140444397926331,0.2843313217163086,0.0089668830996672
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,0.8,X42,1,0.7717116459918261,0.04408740997314453,0.7854690551757812,0.7733000000000001,0.00010401000000000019,1.0023943185806274,0.16552257537841797,0.001588354008174031,0.78,8.620000000000014e-05,4.007639646530151,0.2797842025756836,0.00828835400817396
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,0.9,X42,1,0.8748290785967479,0.04392838478088379,0.7743072509765625,0.8716000000000002,0.0001074400000000002,0.9745464324951172,0.16162395477294922,0.003229078596747703,0.8749,8.149000000000014e-05,3.9388275861740114,0.2811727523803711,7.092140325215546e-05
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,1.0,X42,1,1.0000000000000002,0.04039597511291504,0.7427291870117188,1.0,0.0,0.9221401691436768,0.16332530975341797,2.220446049250313e-16,1.0,0.0,3.7658047676086426,0.2705984115600586,2.220446049250313e-16
bn_n100_w6_concentrated_bias_high.bif,100,6,concentrated_bias_high,0.25,1.0,X62,1,1.0,0.05834007263183594,0.9230575561523438,1.0,0.0,1.2087586879730225,0.18262004852294922,0.0,1.0,0.0,5.0830271482467655,0.3281736373901367,0.0
bn_n100_w6_spread_bias_high.bif,100,6,spread_bias_high,0.25,1.0,X43,1,0.9998850229128947,0.08244442939758301,1.0777645111083984,1.0,0.0,1.2981194257736206,0.18459606170654297,0.00011497708710528354,0.9999,9.000000000000016e-08,5.349978113174439,0.35059642791748047,1.4977087105294551e-05
bn_n100_w6_uncertain_moderate.bif,100,6,uncertain_moderate,0.25,0.8,X54,1,0.8284077438271175,0.055800676345825195,1.0366668701171875,0.8305,7.005000000000013e-05,1.3161123752593995,0.18505382537841797,0.002092256172882556,0.8333999999999999,0.0002006399999999999,5.333326458930969,0.3800954818725586,0.004992256172882459
bn_n100_w6_rigid_moderate.bif,100,6,rigid_moderate,0.25,0.9,X23,1,0.9276647046121632,0.0544734001159668,0.9363861083984375,0.9267,6.820999999999984e-05,1.2323773860931397,0.18385601043701172,0.0009647046121632474,0.9282,4.155999999999979e-05,5.238106656074524,0.37403392791748047,0.0005352953878368094
bn_n100_w6_rigid_moderate.bif,100,6,rigid_moderate,0.25,1.0,X23,1,1.0,0.0762336254119873,97.625,1.0,0.0,1.4129071712493897,0.19920635223388672,0.0,1.0,0.0,5.962806272506714,0.3818998336791992,0.0
bn_n100_w6_uncertain_strong.bif,100,6,uncertain_strong,0.25,1.0,X78,1,1.0,0.07940411567687988,0.9900054931640625,1.0,0.0,1.2969745635986327,0.18597698211669922,0.0,1.0,0.0,5.449093961715699,0.3406095504760742,0.0
bn_n100_w6_uniform.bif,100,6,uniform,0.25,1.0,X97,1,1.0,0.05137920379638672,0.8857421875,1.0,0.0,1.1191479206085204,0.18075084686279297,0.0,1.0,0.0,4.742447113990783,0.31774425506591797,0.0
bn_n200_w2_concentrated_bias_low.bif,200,2,concentrated_bias_low,0.25,1.0,X14,1,0.9901881873454201,0.07970857620239258,1.4711837768554688,0.9875,2.6500000000000047e-06,1.0032299757003784,0.29784679412841797,0.00268818734542009,0.9897,1.8410000000000035e-05,4.0366464138031,0.40816783905029297,0.0004881873454201102
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.4,X18,1,0.43251179861014527,0.04129219055175781,0.774383544921875,0.43620000000000003,0.0001143600000000002,0.9872524738311768,0.16491222381591797,0.0036882013898547616,0.43019999999999997,0.00015855999999999992,4.040527439117431,0.2816648483276367,0.002311798610145299
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.5,X18,1,0.4720391400578986,0.055166006088256836,0.7642669677734375,0.4715,0.00059465,0.9275766134262085,0.16356182098388672,0.0005391400578986238,0.4664,0.0001472399999999997,3.759058380126953,0.26518917083740234,0.005639140057898617
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.6,X18,1,0.6403985815433615,0.05782318115234375,0.7700424194335938,0.6434,7.764000000000013e-05,0.9177734375,0.16229534149169922,0.0030014184566384827,0.6436,0.0001670400000000003,3.7016218662261964,0.26656246185302734,0.0032014184566384607
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.7,X18,1,0.7358134379014111,0.06406140327453613,0.794403076171875,0.7382000000000001,0.00026816000000000047,0.9217751979827881,0.16219615936279297,0.002386562098589007,0.7266999999999999,0.00012081000000000021,3.6663877964019775,0.26544857025146484,0.00911343790141117
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.8,X18,1,0.849336181882411,0.055567264556884766,0.7371902465820312,0.8493999999999999,0.00013764000000000023,1.0025248765945434,0.16178417205810547,6.381811758893186e-05,0.8523999999999999,0.00015584000000000027,3.9806562662124634,0.28627586364746094,0.0030638181175889345
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.9,X18,1,0.9132192837597083,0.06537938117980957,0.7358245849609375,0.9160000000000001,6.020000000000011e-05,1.0260868310928344,0.16585826873779297,0.0027807162402918584,0.9151000000000001,5.9290000000000105e-05,4.113382172584534,0.2872800827026367,0.0018807162402918465
bn_n100_w2_uniform.bif,100,2,uniform,0.25,1.0,X18,1,0.955825215210503,0.07401323318481445,0.7698974609375,0.9579999999999999,3.5800000000000064e-05,0.9892339468002319,0.16450023651123047,0.002174784789496842,0.9551999999999999,6.516000000000011e-05,3.964248847961426,0.2824125289916992,0.0006252152105030717
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.4,X105,1,0.4490484838961987,0.10905575752258301,1.44940185546875,0.4526,0.00014264000000000025,0.9450677156448364,0.31691932678222656,0.0035515161038012777,0.45520000000000005,0.0002111599999999998,3.9220998287200928,0.4018278121948242,0.006151516103801324
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.5,X105,1,0.5277410795658203,0.11589860916137695,1.4604568481445312,0.5217,0.00035561000000000067,0.9461705923080445,0.29391002655029297,0.006041079565820229,0.5186999999999999,0.0002956100000000005,3.8563502073287963,0.4014005661010742,0.009041079565820342
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.6,X105,1,0.6442352229006181,0.1223750114440918,1.4890880584716797,0.6353000000000001,0.00012881000000000023,0.9377222537994385,0.29363536834716797,0.00893522290061799,0.6458,0.00020216000000000035,3.791549801826477,0.42746639251708984,0.0015647770993819643
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.7,X105,1,0.6934214904830731,0.1181190013885498,1.4668502807617188,0.6970999999999999,0.00022888999999999952,0.965583348274231,0.3155384063720703,0.003678509516926831,0.6946000000000001,0.00019563999999999923,3.8808934688568115,0.4036130905151367,0.0011785095169269955
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.8,X105,1,0.8460975240583724,0.1060340404510498,1.4888744354248047,0.8393,0.00013481000000000024,1.0046165943145753,0.3076038360595703,0.006797524058372306,0.8455999999999999,7.244000000000014e-05,3.8906381368637084,0.3991880416870117,0.000497524058372445
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.9,X105,1,0.86218666619187,0.11345243453979492,1.4586639404296875,0.8625,0.00013685000000000026,0.9494674682617188,0.29355907440185547,0.0003133338081300341,0.8623,0.00011681000000000022,3.908220100402832,0.40027904510498047,0.00011333380812994509
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,1.0,X105,1,1.0,0.11288166046142578,1.4571151733398438,1.0,0.0,0.9365953922271728,0.29357433319091797,0.0,1.0,0.0,3.8680378675460814,0.4039182662963867,0.0
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.4,X113,1,0.397242582440783,0.08157920837402344,1.5101852416992188,0.40890000000000004,5.548999999999978e-05,0.9397664070129395,0.29300975799560547,0.011657417559217065,0.3989,0.00029628999999999967,3.7976570606231688,0.4008817672729492,0.0016574175592170004
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.5,X113,1,0.5392194987775719,0.08401942253112793,1.5107269287109375,0.5359,0.010597689999999996,0.9345872163772583,0.2937498092651367,0.003319498777571872,0.5532,0.01774276,3.8140419006347654,0.3991880416870117,0.01398050122242811
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.6,X113,1,0.6154658105493226,0.08515095710754395,1.5097885131835938,0.6022,0.0006759600000000013,0.9124123096466065,0.29319286346435547,0.013265810549322632,0.6121000000000001,0.0004834900000000008,3.7086129426956176,0.40651607513427734,0.003365810549322501
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.7,X113,1,0.717171200392596,0.08285355567932129,1.4740447998046875,0.716,0.0003997999999999998,0.9335052728652954,0.2930936813354492,0.0011712003925959946,0.7207999999999999,0.0003837599999999996,3.7663688182830812,0.40608882904052734,0.003628799607403921
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.8,X113,1,0.8470382149158585,0.08808279037475586,1.5130691528320312,0.8412,0.00011636000000000021,0.9650441169738769,0.29308605194091797,0.005838214915858564,0.8434999999999999,0.0003506499999999999,3.941611886024475,0.39838695526123047,0.003538214915858595
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.9,X113,1,0.8565250959792856,0.12782859802246094,1.5148086547851562,0.8526999999999999,0.0010576100000000003,0.9680100679397583,0.2958860397338867,0.0038250959792857087,0.8549999999999999,0.001802000000000001,3.919662594795227,0.43628501892089844,0.00152509597928574
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,1.0,X113,1,1.0,0.12583041191101074,1.5106735229492188,1.0,0.0,0.9873192787170411,0.29584789276123047,0.0,1.0,0.0,4.004541826248169,0.40388011932373047,0.0
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,0.5,X113,1,0.5063541948340833,0.08249759674072266,1.46466064453125,0.5065000000000001,0.0003412500000000006,0.9342111587524414,0.2954740524291992,0.00014580516591677917,0.5027000000000001,0.0001160100000000002,3.822231650352478,0.40029430389404297,0.0036541948340831354
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,0.6,X113,1,0.6359948785134416,0.08470487594604492,1.479705810546875,0.7756000000000001,0.02800864,0.9392971277236939,0.29503917694091797,0.13960512148655846,0.6376,0.01595764,3.876875472068787,0.4396963119506836,0.0016051214865583363
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,0.7,X113,1,0.737179603872957,0.08680462837219238,1.4922943115234375,0.7973,0.03557121,0.9322603225708008,0.2939634323120117,0.06012039612704301,0.7051000000000001,0.007963690000000002,3.8846614360809326,0.4066610336303711,0.03207960387295694
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,0.8,X113,1,0.8400479660999918,0.08488631248474121,1.5131759643554688,0.8537999999999999,0.00611936,0.9081708431243897,0.29319286346435547,0.01375203390000812,0.865,0.006027199999999999,3.752034616470337,0.39968395233154297,0.02495203390000822
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,0.9,X113,1,0.9183595908704567,0.08629894256591797,1.4953079223632812,0.923,0.0036477999999999975,0.9427087306976318,0.29554271697998047,0.0046404091295433325,0.9091999999999999,0.00553176,3.9073692560195923,0.40334606170654297,0.009159590870456813
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,1.0,X113,1,0.9999999784256198,0.08246874809265137,1.4812164306640625,1.0,0.0,0.938583779335022,0.29491710662841797,2.1574380171252017e-08,1.0,0.0,3.837028431892395,0.4027891159057617,2.1574380171252017e-08
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.4,X17,1,0.4169686372419219,0.11775851249694824,1.5123424530029297,0.42230000000000006,0.00055161,0.9780406713485718,0.2926206588745117,0.005331362758078162,0.4222,0.00023255999999999993,3.882172179222107,0.40165233612060547,0.0052313627580781175
